-80.2085256691803,-30,45,0
-80.2085256691803,-30,35,0
-80.2085256691803,-11.6035106069117,35,2
-80.2085256691803,6.79297878617652,35,4
-80.2085256691803,25.1894681792648,35,6
-66.0968123112866,29.4742442144594,35,8
-51.3260277635198,20.8725661653764,35,10
-38.4803846138123,7.70365299608324,35,12
-36.030181714937,-5.81025058437051,35,14
-47.9744566262294,-19.801859456601,35,16
-61.8136652653129,-29.7551884148128,35,18
-61.8136652653129,-29.7551884148128,45,0
-27.0054054054054,-30,45,0
-27.0054054054054,-30,35,0
-19.0769588730683,-12.7587170226308,35,2
-11.1485123407313,4.48256595473847,35,4
-3.22006580839423,21.7238489321077,35,6
4.79956050277768,19.5697181388141,35,8
12.8897590069124,2.40374041293008,35,10
20.9799575110471,-14.7622373129539,35,12
27.2348219595012,-28.080287872763,35,14
18.9859177780987,-10.9900075085358,35,16
2.9871040458314,-6.24577335403612,35,18
-15.9897793421712,-6.24577335403612,35,20
-15.9897793421712,-6.24577335403612,45,0
33.9320965277477,-30,45,0
33.9320965277477,-30,35,0
33.9320965277477,-10.3052534206121,35,2
33.9320965277477,9.38949315877573,35,4
33.9320965277477,29.0842397381636,35,6
45.8774416831274,14.9297569737976,35,8
58.2385212479734,-0.402782112011286,35,10
70.5996008128194,-15.7353211978202,35,12
82.2070125515765,-28.9322103913529,35,14
82.2070125515765,-9.23746381196498,35,16
82.2070125515765,10.4572827674229,35,18
82.2070125515765,30.1520293468108,35,20
82.2070125515765,30.1520293468108,45,0
0,0,0,0
