-99.9909902576697,-99.9909902576697,45,0
-99.9909902576697,-99.9909902576697,35,0
-99.9909902576697,-81.9909902576697,35,2
-92.5624188290983,-71.4195616862412,35,4
-74.5624188290982,-71.4195616862412,35,6
-71.4195616862412,-86.2767045433841,35,8
-67.1338474005267,-99.9909902576697,35,10
-49.1338474005267,-99.9909902576697,35,12
-31.1338474005267,-99.9909902576697,35,14
-14.276704543384,-98.8481331148124,35,16
-14.276704543384,-80.8481331148124,35,18
-22.8481331148128,-71.4195616862412,35,20
-40.8481331148128,-71.4195616862412,35,22
-42.8481331148126,-55.419561686241,35,24
-37.4195616862409,-42.8481331148126,35,26
-19.4195616862409,-42.8481331148126,35,28
-14.276704543384,-29.9909902576694,35,30
-16.5624188290986,-14.276704543384,35,32
-34.5624188290987,-14.276704543384,35,34
-52.5624188290987,-14.276704543384,35,36
-70.5624188290988,-14.276704543384,35,38
-71.4195616862412,-31.4195616862417,35,40
-77.9909902576703,-42.8481331148126,35,42
-95.9909902576704,-42.8481331148126,35,44
-99.9909902576697,-28.848133114812,35,46
-99.9909902576697,-10.8481331148118,35,48
-99.9909902576697,7.15186688518814,35,50
-89.1338474005262,14.2947240280446,35,52
-71.4195616862412,14.5804383137596,35,54
-71.4195616862412,32.5804383137597,35,56
-79.1338474005277,42.8661525994731,35,58
-97.1338474005277,42.8661525994731,35,60
-99.9909902576697,58.0090097423311,35,62
-99.9909902576697,76.0090097423313,35,64
-99.9909902576697,94.0090097423313,35,66
-87.9909902576686,100.00900974233,35,68
-71.4195616862412,98.5804383137576,35,70
-71.4195616862412,80.5804383137577,35,72
-62.5624188290984,71.4375811709017,35,74
-44.5624188290971,71.4375811709017,35,76
-42.8481331148126,87.7232954566173,35,78
-37.1338474005256,100.00900974233,35,80
-19.1338474005254,100.00900974233,35,82
-14.276704543384,86.8661525994717,35,84
-14.276704543384,68.8661525994716,35,86
-14.276704543384,50.8661525994717,35,88
-24.2767045433856,42.8661525994731,35,90
-42.2767045433856,42.8661525994731,35,92
-42.8481331148126,25.4375811709001,35,94
-35.990990257668,14.2947240280446,35,96
-17.9909902576679,14.2947240280446,35,98
0.00900974233198415,14.2947240280446,35,100
18.009009742332,14.2947240280446,35,102
36.009009742332,14.2947240280446,35,104
42.8661525994731,25.4375811709035,35,106
42.2947240280426,42.8661525994731,35,108
24.2947240280426,42.8661525994731,35,110
14.2947240280446,50.866152599475,35,112
14.2947240280446,68.866152599475,35,114
14.2947240280446,86.8661525994752,35,116
19.1518668851894,100.00900974233,35,118
37.1518668851893,100.00900974233,35,120
42.8661525994731,87.7232954566142,35,122
44.5804383137588,71.4375811709017,35,124
62.5804383137607,71.4375811709017,35,126
71.4375811709017,80.5804383137609,35,128
71.4375811709017,98.5804383137609,35,130
88.0090097423323,100.00900974233,35,132
100.00900974233,94.0090097423282,35,134
100.00900974233,76.0090097423282,35,136
100.00900974233,58.0090097423285,35,138
97.1518668851857,42.8661525994731,35,140
79.1518668851854,42.8661525994731,35,142
71.4375811709017,32.5804383137569,35,144
71.4375811709017,14.5804383137572,35,146
89.1518668851891,14.2947240280446,35,148
100.00900974233,7.15186688518551,35,150
100.00900974233,-10.8481331148142,35,152
100.00900974233,-28.8481331148145,35,154
96.0090097423287,-42.8481331148126,35,156
78.0090097423284,-42.8481331148126,35,158
71.4375811709017,-31.4195616862396,35,160
70.5804383137575,-14.276704543384,35,162
52.5804383137573,-14.276704543384,35,164
34.5804383137571,-14.276704543384,35,166
16.5804383137571,-14.276704543384,35,168
14.2947240280446,-29.9909902576715,35,170
19.4375811709032,-42.8481331148126,35,172
37.4375811709032,-42.8481331148126,35,174
42.8661525994731,-55.4195616862426,35,176
40.8661525994714,-71.4195616862412,35,178
22.8661525994717,-71.4195616862412,35,180
14.2947240280446,-80.848133114814,35,182
14.2947240280446,-98.848133114814,35,184
31.1518668851888,-99.9909902576697,35,186
49.1518668851888,-99.9909902576697,35,188
67.1518668851885,-99.9909902576697,35,190
71.4375811709017,-86.2767045433827,35,192
74.5804383137601,-71.4195616862412,35,194
92.5804383137601,-71.4195616862412,35,196
100.00900974233,-81.9909902576708,35,198
100.00900974233,-99.9909902576697,35,200
100.00900974233,-99.9909902576697,45,0
0,0,0,0
